,id,content,date,Date,Time,negative_prob,positive_prob,outcome,Elise's outcome
393,1.02E+18,great to be back on track with the european union this was a big day for free and fair trade,7/25/2018 20:01,7/25/2018,20:01,0.91720325,0.08279676,-1,
394,1.02E+18,the biggest and best results coming out of the good gdp report was that the quarterly trade deficit has been reduced by 52 billion and of course the historically low unemployment numbers especially for african americans hispanics asians and women,7/29/2018 7:42,7/29/2018,7:42,0.000712826,0.9992872,1,
395,1.02E+18,the globalist koch brothers who have become a total joke in real republican circles are against strong borders and powerful trade i never sought their support because i dont need their money or bad ideas they love my tax  regulation cuts judicial picks  more i made,7/31/2018 5:14,7/31/2018,5:14,0.001009044,0.99899095,1,
396,1.03E+18,tariffs will make our country much richer than it is today only fools would disagree we are using them to negotiate fair trade deals and if countries are still unwilling to negotiate they will pay us vast sums of money in the form of tariffs we win either way,8/4/2018 14:58,8/4/2018,14:58,0.62886846,0.3711315,-1,
397,1.03E+18,because of tariffs we will be able to start paying down large amounts of the 21 trillion in debt that has been accumulated much by the obama administration while at the same time reducing taxes for our people at minimum we will make much better trade deals for our country,8/5/2018 7:06,8/5/2018,7:06,0.9855355,0.014464567,-1,
398,1.03E+18,great financial numbers being announced on an almost daily basis economy has never been better jobs at best point in history fixing our terrible trade deals is a priorityand going very well immigration on merit based system to take care of the companies coming back to usa,8/6/2018 9:52,8/6/2018,9:52,0.000770866,0.9992292,1,
399,1.03E+18,had a very good phone call with  emmanuelmacron president of france discussed various subjects in particular security and trade many other calls and conversations today looking forward to dinner tonight with tim cook of apple he is investing big dollars in usa,8/10/2018 17:47,8/10/2018,17:47,0.99185973,0.008140298,-1,
400,1.03E+18,deal with mexico is coming along nicely autoworkers and farmers must be taken care of or there will be no deal new president of mexico has been an absolute gentleman canada must wait their tariffs and trade barriers are far too high will tax cars if we cant make a deal,8/10/2018 18:12,8/10/2018,18:12,0.9817207,0.0182793,-1,
401,1.03E+18,our country was built on tariffs and tariffs are now leading us to great new trade deals  as opposed to the horrible and unfair trade deals that i inherited as your president other countries should not be allowed to come in and steal the wealth of our great usa no longer,8/15/2018 10:04,8/15/2018,10:04,5.53E-05,0.9999447,1,
402,1.03E+18,target ceo raves about the economy this is the best consumer environment ive seen in my career a big statement from a top executive but virtually everybody is saying this  when our trade deals are made  cost cutting done you havent seen anything yet  drudge_report,8/24/2018 4:57,8/24/2018,4:57,0.3715428,0.62845725,1,
403,1.03E+18,our relationship with mexico is getting closer by the hour some really good people within both the new and old government and all working closely togethera big trade agreement with mexico could be happening soon,8/25/2018 8:22,8/25/2018,8:22,0.8464959,0.1535041,-1,
404,1.03E+18,united statesmexico trade agreement httpswwwwhitehousegovbriefingsstatementsremarkspresidenttrumpphonecallpresidentpenanietomexicounitedstatesmexicotradeagreement pictwittercomzybht1pd8a,8/27/2018 13:11,8/27/2018,13:11,0.9266165,0.07338351,-1,
405,1.03E+18,i smile at senators and others talking about how good free trade is for the us what they dont say is that we lose jobs and over 800 billion dollars a year on really dumb trade dealsand these same countries tariff us to death these lawmakers are just fine with this,8/28/2018 9:21,8/28/2018,9:21,0.9996507,0.000349269,-1,
406,1.03E+18,our new trade deal with mexico focuses on farmers growth for our country tearing down trade barriers jobs and having companies continue to pour back into our country it will be a big hit,8/28/2018 21:19,8/28/2018,21:19,0.9899047,0.010095308,-1,
407,1.04E+18,remember nafta was one of the worst trade deals ever made the us lost thousands of businesses and millions of jobs we were far better off before nafta  should never have been signed even the vat tax was not accounted for we make new deal or go back to prenafta,9/1/2018 10:12,9/1/2018,10:12,0.000548074,0.99945194,1,
408,1.04E+18,no deal trade talks with canada conclude for the week with no agreement  breitbart httpbitly2ljgjn2 via  breitbartnews,9/1/2018 17:51,9/1/2018,17:51,0.99890363,0.001096329,-1,
409,1.04E+18,we shouldnt have to buy our friends with bad trade deals and free military protection,9/1/2018 17:55,9/1/2018,17:55,0.98594034,0.014059687,-1,
410,1.04E+18,happy labor day our country is doing better than ever before with unemployment setting record lows the us has tremendous upside potential as we go about fixing some of the worst trade deals ever made by any country in the world big progress being made,9/3/2018 6:28,9/3/2018,6:28,3.88E-05,0.99996126,1,
411,1.04E+18,dave hughes is running for congress in the great state of minnesota he will help us accomplish our america first policies is strong on crime the border our 2nd amendmen trade military and vets running against pelosi liberal puppet petterson dave has my total endorsement,9/8/2018 9:44,9/8/2018,9:44,0.002379656,0.9976203,1,
412,1.04E+18,going to new york will be with prime minister abe of japan tonight talking military and trade we have done much to help japan would like to see more of a reciprocal relationship it will all work out,9/23/2018 15:52,9/23/2018,15:52,0.9919813,0.008018674,-1,
413,1.04E+18,uskorea free trade agreement signing ceremonyhttpswwwpscptvwbnlblzfvtlfstfjub1dwuxd8mu93efdxvmfvww14ufal_zw6dkqxefmtkk2ysqswws3qtzv6hkvdow9exvlut1s ,9/24/2018 15:44,9/24/2018,15:44,0.893985,0.10601502,-1,
414,1.04E+18,joint statement on the united stateskorea free trade agreement http45whgovhkskua pictwittercomlcrhsjtv00,9/24/2018 16:46,9/24/2018,16:46,0.99819213,0.001807886,-1,
415,1.05E+18,late last night our deadline we reached a wonderful new trade deal with canada to be added into the deal already reached with mexico the new name will be the united states mexico canada agreement or usmca it is a great deal for all three countries solves the many,10/1/2018 5:30,10/1/2018,5:30,0.989794,0.010206009,-1,
416,1.05E+18,deficiencies and mistakes in nafta greatly opens markets to our farmers and manufacturers reduces trade barriers to the us and will bring all three great nations together in competition with the rest of the world the usmca is a historic transaction,10/1/2018 5:53,10/1/2018,5:53,0.9967817,0.003218269,-1,
417,1.05E+18,great reviews on the new usmca thank you mexico and canada will be wonderful partners in trade and more long into the future,10/2/2018 10:02,10/2/2018,10:02,0.9595782,0.040421717,-1,
418,1.05E+18,the stock market just reached an alltime high during my administration for the 102nd time a presidential record by far for less than two years so much potential as trade and military deals are completed,10/3/2018 8:04,10/3/2018,8:04,0.008417168,0.9915828,1,
419,1.05E+18,thank you to congressman tom reed of new york for your wonderful comments on our great new trade deal with mexico and canada the usmca i have long ago given you my full endorsement and for good reason keep up the great work  varneyco,10/3/2018 9:02,10/3/2018,9:02,0.7452956,0.25470442,-1,
420,1.05E+18,the assault on our country at our southern border including the criminal elements and drugs pouring in is far more important to me as president than trade or the usmca hopefully mexico will stop this onslaught at their northern border all democrats fault for weak laws,10/18/2018 6:45,10/18/2018,6:45,0.44482273,0.55517733,1,
421,1.05E+18,prime minister  abeshinzo of japan has been working with me to help balance out the onesided trade with japan these are some of the investments they are making in our country  just the beginningpictwittercomib2yb3akkt,10/18/2018 18:49,10/18/2018,18:49,0.069787346,0.93021274,1,
422,1.05E+18,billions of dollars are and will be coming into united states coffers because of tariffs great also for negotiations  if a country wont give us a fair trade deal we will institute tariffs on them used or not jobs and businesses will be created us respected again,10/23/2018 11:43,10/23/2018,11:43,0.005473478,0.99452645,1,
423,1.06E+18,had a very good conversation with the newly elected president of brazil jair bolsonaro who won his race by a substantial margin we agreed that brazil and the united states will work closely together on trade military and everything else excellent call wished him congrats,10/29/2018 7:28,10/29/2018,7:28,0.000201125,0.99979895,1,
424,1.06E+18,received so many congratulations from so many on our big victory last night including from foreign nations friends that were waiting me out and hoping on trade deals now we can all get back to work and get things done,11/7/2018 5:21,11/7/2018,5:21,0.94013494,0.059865046,-1,
425,1.06E+18,just returned from france where much was accomplished in my meetings with world leaders never easy bringing up the fact that the us must be treated fairly which it hasnt on both military and trade we pay for large portions of other countries military protection,11/12/2018 6:03,11/12/2018,6:03,0.90959096,0.090408996,-1,
426,1.06E+18,hundreds of billions of dollars for the great privilege of losing hundreds of billions of dollars with these same countries on trade i told them that this situation cannot continue  it is and always has been ridiculously unfair to the united states massive amounts,11/12/2018 6:10,11/12/2018,6:10,0.032176606,0.9678234,1,
427,1.06E+18,of money spent on protecting other countries and we get nothing but trade deficits and losses it is time that these very rich countries either pay the united states for its great military protection or protect themselvesand trade must be made free and fair,11/12/2018 6:21,11/12/2018,6:21,0.04717726,0.9528228,1,
428,1.06E+18,on trade france makes excellent wine but so does the us the problem is that france makes it very hard for the us to sell its wines into france and charges big tariffs whereas the us makes it easy for french wines and charges very small tariffs not fair must change,11/13/2018 7:07,11/13/2018,7:07,0.7129809,0.287019,-1,
429,1.06E+18,of course we should have captured osama bin laden long before we did i pointed him out in my book just before the attack on the world trade center president clinton famously missed his shot we paid pakistan billions of dollars  they never told us he was living there fools,11/19/2018 9:26,11/19/2018,9:26,0.9984112,0.001588831,-1,
430,1.07E+18,the large and violent french protests dont take into account how badly the united states has been treated on trade by the european union or on fair and reasonable payments for our great military protection both of these topics must be remedied soon,11/25/2018 7:16,11/25/2018,7:16,0.26987633,0.73012364,1,
431,1.07E+18,europe has to pay their fair share for military protection the european union for many years has taken advantage of us on trade and then they dont live up to their military commitment through nato things must change fast,11/25/2018 14:27,11/25/2018,14:27,0.86009264,0.13990736,-1,
432,1.07E+18,just signed one of the most important and largest trade deals in us and world history the united states mexico and canada worked so well together in crafting this great document the terrible nafta will soon be gone the usmca will be fantastic for all,11/30/2018 8:45,11/30/2018,8:45,0.008021887,0.99197805,1,
433,1.07E+18,today i am making good on my promise to defend our farmers  ranchers from unjustified trade retaliation by foreign nations i have authorized secretary perdue to implement the 2nd round of market facilitation payments our economy is stronger than everwe stand with our farmers,12/17/2018 15:14,12/17/2018,15:14,0.003393722,0.99660623,1,
434,1.08E+18,i just had a long and productive call with president  rt_erdogan of turkey we discussed isis our mutual involvement in syria  the slow  highly coordinated pullout of us troops from the area after many years they are coming home we also discussed heavily expanded trade,12/23/2018 10:59,12/23/2018,10:59,0.052307885,0.94769216,1,
435,1.08E+18,to those few senators who think i dont like or appreciate being allied with other countries they are wrong i do what i dont like however is when many of these same countries take advantage of their friendship with the united states both in military protection and trade,12/24/2018 8:41,12/24/2018,8:41,0.8138326,0.1861674,-1,
436,1.08E+18,we are substantially subsidizing the militaries of many very rich countries all over the world while at the same time these countries take total advantage of the us and our taxpayers on trade general mattis did not see this as a problem i do and it is being fixed,12/24/2018 8:59,12/24/2018,8:59,0.006981909,0.99301815,1,
437,1.08E+18,the only problem our economy has is the fed they dont have a feel for the market they dont understand necessary trade wars or strong dollars or even democrat shutdowns over borders the fed is like a powerful golfer who cant score because he has no touch  he cant putt,12/24/2018 9:55,12/24/2018,9:55,0.9714973,0.028502716,-1,
438,1.08E+18,i hope everyone even the fake news media is having a great christmas our country is doing very well we are securing our borders making great new trade deals and bringing our troops back home we are finally putting america first merry christmas  maga,12/25/2018 17:18,12/25/2018,17:18,0.001727349,0.99827266,1,
439,1.08E+18,the united states looses soooo much money on trade with mexico under nafta over 75 billion dollars a year not including drug money which would be many times that amount that i would consider closing the southern border a profit making operation we build a wall or,12/28/2018 6:42,12/28/2018,6:42,0.001835409,0.9981646,1,
440,1.08E+18,mexico is paying for the wall through the many billions of dollars a year that the usa is saving through the new trade deal the usmca that will replace the horrendous nafta trade deal which has so badly hurt our country mexico  canada will also thrive  good for all,12/31/2018 18:40,12/31/2018,18:40,0.006452479,0.9935475,1,
441,1.08E+18,mexico is paying for the wall through the new usmca trade deal much of the wall has already been fully renovated or built we have done a lot of work 56 billion dollars that house has approved is very little in comparison to the benefits of national security quick payback,1/2/2019 7:35,1/2/2019,7:35,0.14749713,0.8525029,1,
442,1.08E+18,the number of employed americans has now set a 14th record under president trump over the year average hourly earnings have increased by 84 cents or 32 participation rate hits trumpera high cns news and we will do even better with new trade deals and all else,1/5/2019 19:35,1/5/2019,19:35,0.001666489,0.9983335,1,
443,1.08E+18,the president is the biggest and best supporter of the steel industry in many years we are now doing really well the tariffs let us compete was unfair that the steel industry lost its jobs to unfair trade laws very positive outcome mark glyptis united steelworkers,1/8/2019 7:13,1/8/2019,7:13,0.00971105,0.990289,1,
444,1.08E+18,our country is doing so well in so many ways great jobs numbers with a record setting december we are rebuilding our military vets finally have choice  accountability economy  gdp are strong tax  reg cuts historic trade deals great but we must fix our southern border,1/9/2019 8:06,1/9/2019,8:06,9.50E-05,0.999905,1,
445,1.08E+18,i often said during rallies with little variation that mexico will pay for the wall we have just signed a great new trade deal with mexico it is billions of dollars a year better than the very bad nafta deal which it replaces the difference pays for wall many times over,1/11/2019 6:05,1/11/2019,6:05,0.800026,0.19997399,-1,
446,1.09E+18,always heard that as president its all about the economy well we have one of the best economies in the history of our country big gdp lowest unemployment companies coming back to the us in big numbers great new trade deals happening  more but little media mention,1/20/2019 6:40,1/20/2019,6:40,2.98E-05,0.9999702,1,
447,1.09E+18,after all that i have done for the military our great veterans judges 99 justices 2 tax  regulation cuts the economy energy trade  much more does anybody really think i wont build the wall done more in first two years than any president make america great again,1/27/2019 19:09,1/27/2019,19:09,0.10209612,0.8979039,1,
448,1.11E+18,my administration looks forward to negotiating a large scale trade deal with the united kingdom the potential is unlimited,3/14/2019 6:22,3/14/2019,6:22,0.6850978,0.3149022,-1,
449,1.12E+18,the world trade organization finds that the european union subsidies to airbus has adversely impacted the united states which will now put tariffs on 11 billion of eu products the eu has taken advantage of the us on trade for many years it will soon stop,4/9/2019 6:34,4/9/2019,6:34,0.061707772,0.9382922,1,
450,1.12E+18,spoke to the prime minister of italy giuseppe conte mostly concerning immigration taxes trade and the economy of both of our countries very good call,4/22/2019 13:06,4/22/2019,13:06,0.5795505,0.42044944,-1,
451,1.12E+18,great day with prime minister  abeshinzo of japan we played a quick round of golf by the beautiful potomac river while talking trade and many other subjects he has now left for japan and i am on my way to wisconsin where a very large crowd of friends awaitpictwittercomzvyxj8siw2,4/27/2019 17:14,4/27/2019,17:14,0.7390706,0.26092944,-1,
452,1.13E+18,just spoke to prime minister abe of japan concerning north korea and trade very good conversation,5/6/2019 8:51,5/6/2019,8:51,0.9999795,2.05E-05,-1,
453,1.13E+18,departed the  whitehouse and am now on air force one with the first lady heading to japan and looking forward to honoring on behalf of the united states his majesty the emperor of japan i will also be discussing trade and military with my friend prime minister  abeshinzopictwittercomuwejqnbexe,5/24/2019 14:01,5/24/2019,14:01,9.42E-05,0.9999057,1,
454,1.13E+18,the real trade war began 30 years ago and we lost this is a bright new age the age of enlightenment we dont lose anymorehttpstwittercommariabartiromostatus1131533400798576642 ,5/25/2019 1:57,5/25/2019,1:57,0.841782,0.15821803,-1,
455,1.13E+18,great progress being made in our trade negotiations with japan agriculture and beef heavily in play much will wait until after their july elections where i anticipate big numbers,5/25/2019 23:39,5/25/2019,23:39,0.7305377,0.26946226,-1,
456,1.13E+18,90 of the drugs coming into the united states come through mexico  our southern border 80000 people died last year 1000000 people ruined this has gone on for many years  nothing has been done about it we have a 100 billion dollar trade deficit with mexico its time,5/31/2019 9:41,5/31/2019,9:41,0.1039486,0.89605135,1,
457,1.14E+18,fake news will be working hard to find them great love all around also big trade deal is possible once uk gets rid of the shackles already starting to talk,6/3/2019 12:41,6/3/2019,12:41,0.019168863,0.9808311,1,
458,1.14E+18,could not have been treated more warmly in the united kingdom by the royal family or the people our relationship has never been better and i see a very big trade deal down the road this trip has been an incredible success for the president  ingrahamangle,6/5/2019 3:02,6/5/2019,3:02,0.9995977,0.000402314,-1,
459,1.14E+18,nervous nancy pelosi  the democrat house are getting nothing done perhaps they could lead the way with the usmca the spectacular  very popular new trade deal that replaces nafta the worst trade deal in the history of the usa great for our farmers manufacturers  unions,6/8/2019 8:43,6/8/2019,8:43,0.76419437,0.23580566,-1,
460,1.14E+18,on my way to iowa  just heard nearly 1000 agriculture groups signed a letter urging congress to approve the usmca our patriot farmers  rural america have spoken now congress must do its job  support these great men and women by passing the bipartisan usmca trade agreement,6/11/2019 12:44,6/11/2019,12:44,0.012942055,0.987058,1,
461,1.14E+18,i am at camp david working on many things including iran we have a great economy tariffs have been very helpful both with respect to the huge dollars coming in  on helping to make good trade deals the dow heading to best june in 80 years stock market best june in 50 years,6/22/2019 11:55,6/22/2019,11:55,0.008446825,0.9915531,1,
462,1.15E+18,i am in south korea now president moon and i have toasted our new trade deal a far better one for us than that which it replaced today i will visit with and speak to our troops  and also go to the the dmz long planned my meeting with president moon went very well,6/29/2019 17:35,6/29/2019,17:35,0.000134201,0.9998658,1,
463,1.15E+18,very good numbers on the economy much potential for growth trade deals being negotiated or being set up for negotiation we have been treated very unfairly to put it mildly by other countries for many years but that is changing,7/9/2019 6:05,7/9/2019,6:05,0.78185666,0.21814333,-1,
464,1.15E+18,i am not a fan of bitcoin and other cryptocurrencies which are not money and whose value is highly volatile and based on thin air unregulated crypto assets can facilitate unlawful behavior including drug trade and other illegal activity,7/11/2019 19:15,7/11/2019,19:15,0.9861151,0.013884851,-1,
465,1.15E+18,the wto is broken when the worlds richest countries claim to be developing countries to avoid wto rules and get special treatment no more today i directed the us trade representative to take action so that countries stop cheating the system at the expense of the usa,7/26/2019 13:29,7/26/2019,13:29,0.78701156,0.21298842,-1,
466,1.16E+18,the democrats are still doing the russians dirty work as they continue to push the fake crime media credibility is now shot democrat credibility is shot theyve wasted over 100 hearings on a hoax theyve done nothing on infrastructure drug prices trade  jessebwatters,7/27/2019 23:02,7/27/2019,23:02,0.3529399,0.64706016,1,
467,1.16E+18,countries are coming to us wanting to negotiate real trade deals not the one sided horror show deals made by past administrations they dont want to be targeted for tariffs by the us,8/3/2019 7:41,8/3/2019,7:41,0.7899722,0.21002781,-1,
468,1.16E+18,many incredible things are happening right now for our country after years of being ripped off by other nations on both trade deals and the military things are changing fast big progress is being made america is respected again keep america great,8/11/2019 16:42,8/11/2019,16:42,0.00029728,0.99970263,1,
469,1.16E+18,our great farmers know how important it is to win on trade they will be the big winners,8/15/2019 11:24,8/15/2019,11:24,0.71979696,0.280203,-1,
470,1.16E+18,spoke to my two good friends prime minister modi of india and prime minister khan of pakistan regarding trade strategic partnerships and most importantly for india and pakistan to work towards reducing tensions in kashmir a tough situation but good conversations,8/19/2019 18:43,8/19/2019,18:43,0.032064214,0.9679358,1,
471,1.16E+18,great discussion with prime minister  borisjohnson today we talked about brexit and how we can move rapidly on a usuk free trade deal i look forward to meeting with boris this weekend at the  g7 in france,8/19/2019 18:55,8/19/2019,18:55,3.86E-05,0.9999614,1,
472,1.17E+18,just spoke with president  jairbolsonaro of brazil our future trade prospects are very exciting and our relationship is strong perhaps stronger than ever before i told him if the united states can help with the amazon rainforest fires we stand ready to assist,8/23/2019 17:04,8/23/2019,17:04,0.000485706,0.99951434,1,
473,1.17E+18,big trade deal just agreed to with prime minister abe of japan will be great for our farmers ranchers and more really big corn purchase,8/25/2019 11:38,8/25/2019,11:38,0.14352603,0.85647404,1,
474,1.17E+18,just watched aflcio president richard trumka on  foxnews and thought to myself how different he is on tv than he is when he is with me at the white house likes what we are doing until the cameras go on we got robbed on trade and everything else while his dems just sat back,9/2/2019 6:46,9/2/2019,6:46,0.73807395,0.26192605,-1,
475,1.17E+18,trade agreement  business  chuckgrassley  joniernst  senatorfischer  bensasse making great progress for our farmers approved e15 year round big additional list to be submitted  approved within two weeks will be even better for ethanol and we save our small refineries,9/2/2019 21:37,9/2/2019,21:37,0.9734072,0.026592838,-1,
476,1.17E+18,very stupidly negotiated trade deals and illegal immigration are a tremendous cost and burden to our country they are both coming along very well and someday in the not too distant future america will see a very positive change remember america first,9/13/2019 9:41,9/13/2019,9:41,0.000227951,0.999772,1,
477,1.18E+18,the us won a 75 billion award from the world trade organization against the european union who has for many years treated the usa very badly on trade due to tariffs trade barriers and more this case going on for years a nice victory,10/3/2019 5:00,10/3/2019,5:00,0.9817978,0.018202173,-1,
478,1.18E+18,again said no thinking as usual that the us is always the sucker on nato on trade on everything the kurds fought with us but were paid massive amounts of money and equipment to do so they have been fighting turkey for decades i held off this fight for,10/7/2019 6:40,10/7/2019,6:40,0.8046464,0.19535367,-1,
479,1.19E+18,theres nothing there im trying to let the house know that theyre dividing america for no good reason weve got a lot of things we should be doing like lowering drug costs  getting a trade deal with mexico and canada  lindseygrahamsc the do nothing dems have gone crazy,11/10/2019 13:06,11/10/2019,13:06,0.000103707,0.9998963,1,
480,1.20E+18,enjoyed my meeting with prime minister  borisjohnson of the united kingdom at  10downingstreet last night talked about numerous subjects including  nato and trade,12/4/2019 3:22,12/4/2019,3:22,0.09626404,0.90373594,1,
481,1.20E+18,do not believe any article or story you read or see that uses anonymous sources having to do with trade or any other subject only accept information if it has an actual living name on it the fake news media makes up many sources say stories do not believe them,12/6/2019 6:43,12/6/2019,6:43,0.99974936,0.000250637,-1,
482,1.20E+18,hard to believe but if nancy pelosi had put our great trade deal with mexico and canada usmca up for a vote long ago our economy would be even better if she doesnt move quickly it will collapse,12/7/2019 12:54,12/7/2019,12:54,0.020102194,0.9798978,1,
483,1.20E+18,americas great usmca trade bill is looking good it will be the best and most important trade deal ever made by the usa good for everybody  farmers manufacturers energy unions  tremendous support importantly we will finally end our countrys worst trade deal nafta,12/10/2019 8:32,12/10/2019,8:32,7.50E-05,0.999925,1,
484,1.20E+18,just had a very good meeting with foreign minister sergey lavrov and representatives of russia discussed many items including trade iran north korea inf treaty nuclear arms control and election meddling look forward to continuing our dialogue in the near futurepictwittercomthech9a9ck,12/10/2019 16:51,12/10/2019,16:51,0.93411577,0.065884285,-1,
485,1.21E+18,congratulations to boris johnson on his great win britain and the united states will now be free to strike a massive new trade deal after brexit this deal has the potential to be far bigger and more lucrative than any deal that could be made with the eu celebrate boris,12/13/2019 0:08,12/13/2019,0:08,0.000196277,0.9998037,1,
486,1.21E+18,of the most successful presidencies in history just in the last few days incredible jobs numbers giant trade deals help for working families and much more over the last 3 years unemployment falling earnings rising criminal justice reform the heartland revived,12/15/2019 23:05,12/15/2019,23:05,0.000237784,0.99976224,1,
487,1.21E+18,had while the democrats are just looking out for elections this president should just continue to fight like hes always fought for himself  for this country continue to put forth policies like prescription drugs  trade policies thats what makes this president stand,12/18/2019 7:18,12/18/2019,7:18,0.00037557,0.9996244,1,
488,1.21E+18,the great usmca trade deal mexico  canada has been sitting on nancy pelosis desk for 8 months she doesnt even know what it says  today after passing by a wide margin in the house pelosi tried to take credit for it labor will vote for trump trade deal is great for usa,12/19/2019 17:55,12/19/2019,17:55,0.40346625,0.5965338,1,
489,1.21E+18,just had a great call with the president of brazil  jairbolsonaro we discussed many subjects including trade the relationship between the united states and brazil has never been stronger,12/20/2019 15:09,12/20/2019,15:09,0.96739364,0.032606315,-1,
490,1.21E+18,the only reason we were able to get our great usmca trade deal approved was because the do nothing democrats wanted to show that they could approve something productive in light of the fact that all they even think about is impeachment she knows nothing about the usmca deal,12/24/2019 7:25,12/24/2019,7:25,0.002888851,0.9971111,1,
491,1.21E+18,i guess justin t doesnt much like my making him pay up on nato or tradehttpstwittercomfox13newsstatus1210247652178313217 ,12/26/2019 18:03,12/26/2019,18:03,0.002304927,0.997695,1,
492,1.21E+18,trump stock market rally is far outpacing past us presidents  cnbc with new trade deals and more the best is yet to come,12/27/2019 8:42,12/27/2019,8:42,0.9833015,0.016698461,-1,
493,1.21E+18,very good meeting on the middle east the military and trade heading back to the southern white house maralago updates throughout the day,12/31/2019 10:51,12/31/2019,10:51,0.014266448,0.9857335,1,
495,9.73E+17,secretary of commerce wilbur ross will be speaking with representatives of the european union about eliminating the large tariffs and barriers they use against the usa not fair to our farmers and manufacturers,3/12/2018 7:20,3/12/2018,7:20,0.9725074,0.027492506,-1,
496,9.82E+17,despite the aluminum tariffs aluminum prices are down 4 people are surprised im not lots of money coming into us coffers and jobs jobs jobs,4/6/2018 6:11,4/6/2018,6:11,0.7725499,0.22745012,-1,
497,1.00E+18,why is it that the wall street journal though well meaning never mentions the unfairness of the tariffs routinely charged against the us by other countries or the many billions of dollars that the tariffs we are now charging are and will be pouring into us coffers,6/2/2018 15:57,6/2/2018,15:57,0.024172673,0.97582734,1,
498,1.01E+18,canada charges the us a 270 tariff on dairy products they didnt tell you that did they not fair to our farmers,6/8/2018 5:16,6/8/2018,5:16,0.99939036,0.000609653,-1,
499,1.01E+18,based on justins false statements at his news conference and the fact that canada is charging massive tariffs to our us farmers workers and companies i have instructed our us reps not to endorse the communique as we look at tariffs on automobiles flooding the us market,6/9/2018 18:03,6/9/2018,18:03,0.10070645,0.8992936,1,
500,1.01E+18,pm justin trudeau of canada acted so meek and mild during our  g7 meetings only to give a news conference after i left saying that us tariffs were kind of insulting and he will not be pushed around very dishonest  weak our tariffs are in response to his of 270 on dairy,6/9/2018 18:04,6/9/2018,18:04,0.025987793,0.9740122,1,
501,1.01E+18,when i had harleydavidson officials over to the white house i chided them about tariffs in other countries like india being too high companies are now coming back to america harley must know that they wont be able to sell back into us without paying a big tax,6/26/2018 6:37,6/26/2018,6:37,0.94564414,0.054355845,-1,
502,1.03E+18,tariffs have had a tremendous positive impact on our steel industry plants are opening all over the us steelworkers are working again and big dollars are flowing into our treasury other countries use tariffs against but when we use them foolish people scream,8/4/2018 14:53,8/4/2018,14:53,0.9987111,0.001288847,-1,
503,1.03E+18,tariffs are working big time every country on earth wants to take wealth out of the us always to our detriment i say as they cometax them if they dont want to be taxed let them make or build the product in the us in either event it means jobs and great wealth,8/5/2018 6:59,8/5/2018,6:59,0.58942395,0.41057605,-1,
504,1.03E+18,i have just authorized a doubling of tariffs on steel and aluminum with respect to turkey as their currency the turkish lira slides rapidly downward against our very strong dollar aluminum will now be 20 and steel 50 our relations with turkey are not good at this time,8/10/2018 7:47,8/10/2018,7:47,0.000571015,0.9994289,1,
505,1.04E+18,tariffs have put the us in a very strong bargaining position with billions of dollars and jobs flowing into our country  and yet cost increases have thus far been almost unnoticeable if countries will not make fair deals with us they will be tariffed,9/17/2018 5:11,9/17/2018,5:11,0.9551001,0.04489992,-1,
506,1.07E+18,the reason that the small truck business in the us is such a go to favorite is that for many years tariffs of 25 have been put on small trucks coming into our country it is called the chicken tax if we did that with cars coming in many more cars would be built here,11/28/2018 8:43,11/28/2018,8:43,0.0452294,0.9547706,1,
507,1.07E+18,i am a tariff man when people or countries come in to raid the great wealth of our nation i want them to pay for the privilege of doing so it will always be the best way to max out our economic power we are right now taking in billions in tariffs make america rich again,12/4/2018 9:03,12/4/2018,9:03,0.5731286,0.42687145,-1,
508,1.09E+18,tariffs on the dumping of steel in the united states have totally revived our steel industry new and expanded plants are happening all over the us we have not only saved this important industry but created many jobs also billions paid to our treasury a big win for us,1/28/2019 7:16,1/28/2019,7:16,0.3646825,0.6353175,1,
509,1.10E+18,aluminum prices are down 12 since i instituted tariffs on aluminum dumping  and the us will be taking in billions plus jobs nice,3/8/2019 14:45,3/8/2019,14:45,0.99397016,0.006029895,-1,
510,1.11E+18,however if for any reason mexico stops apprehending and bringing the illegals back to where they came from the us will be forced to tariff at 25 all cars made in mexico and shipped over the border to us if that doesnt work which it will i will close the border,4/5/2019 8:11,4/5/2019,8:11,0.47316048,0.52683955,1,
511,1.12E+18,mexico must apprehend all illegals and not let them make the long march up to the united states or we will have no other choice than to close the border andor institute tariffs our country is full,4/7/2019 20:03,4/7/2019,20:03,0.15178767,0.84821236,1,
512,1.12E+18,harley davidson has struggled with tariffs with the eu currently paying 31 theyve had to move production overseas to try and offset some of that tariff that theyve been hit with which will rise to 66 in june of 2021  mariabartiromo so unfair to us we will reciprocate,4/23/2019 6:04,4/23/2019,6:04,0.000221936,0.9997781,1,
513,1.12E+18,congrats to  u_s_steel for investing 1 billion in americas most innovative steel mill 232 tariffs make pennsylvania and usa more prosperoussecure by bringing steel and aluminum industries back tariffs are working pittsburgh is again the steel city usa economy is boominghttpstwittercomu_s_steelstatus1123939623355518976 ,5/2/2019 16:33,5/2/2019,16:33,0.49576384,0.5042362,1,
514,1.13E+18,tariffs will bring in far more wealth to our country than even a phenomenal deal of the traditional kind also much easier  quicker to do our farmers will do better faster and starving nations can now be helped waivers on some products will be granted or go to new source,5/10/2019 6:46,5/10/2019,6:46,0.004018962,0.995981,1,
